x0,x1,y
0.6552040272075951,0.8025747458452508,-0.1635181264524178
0.49168590075517726,0.6552040272075951,-0.1820838268956526
0.30960207385952465,0.49168590075517726,-0.20319491759363845
0.1064071562658862,0.30960207385952465,-0.22635314232650772
-0.11994598606062151,0.1064071562658862,-0.2489770548576304
-0.3689230409182519,-0.11994598606062151,-0.2681045273467907
-0.6370275682650426,-0.3689230409182519,-0.2780466982742559
-0.9150742665392985,-0.6370275682650426,-0.2727435829709276
-1.187817849510226,-0.9150742665392985,-0.2504051145611499
-1.438222964071376,-1.187817849510226,-0.21103040819830854
-1.6492533722696845,-1.438222964071376,-0.16230380803094202
-1.8115571803006265,-1.6492533722696845,-0.1123605476039562
2.0014836360962596,1.9024894065470237,0.05506821397034445
2.056551850066604,2.0014836360962596,0.02098302015101572
2.0775348702176197,2.056551850066604,-0.004089760400958209
2.0734451098166615,2.0775348702176197,-0.02139749916402156
2.05204761065264,2.0734451098166615,-0.034037676701113906
2.018009933951526,2.05204761065264,-0.043382501416371344
1.9746274325351547,2.018009933951526,-0.050354233262274395
1.9242731992728803,1.9746274325351547,-0.056111164694251814
1.8681620345786285,1.9242731992728803,-0.06107210416755304
1.8070899304110755,1.8681620345786285,-0.06561333141423731
1.7414765989968382,1.8070899304110755,-0.07007885871284758
1.6713977402839906,1.7414765989968382,-0.07465184823056448
1.596745892053426,1.6713977402839906,-0.07949524729186153
1.5172506447615646,1.596745892053426,-0.08477981012487512
1.4324708346366894,1.5172506447615646,-0.09065985757560213
1.3418109770610873,1.4324708346366894,-0.09733230580536212
1.2444786712557252,1.3418109770610873,-0.10504825183381072
1.1394304194219145,1.2444786712557252,-0.11405941066386438
1.02537100875805,1.1394304194219145,-0.1246174972984383
0.9007535114596118,1.02537100875805,-0.13697422674045112
0.7637792847191607,0.9007535114596118,-0.1513813111701544
0.6123979735490063,0.7637792847191607,-0.16814525291001314
0.4442527206389931,0.6123979735490063,-0.18781142036538023
0.2564413002736129,0.4442527206389931,-0.20972111321022424
0.04672018706338865,0.2564413002736129,-0.23279400733722005
-0.1860738202738314,0.04672018706338865,-0.25521392005295607
-0.44128774032678747,-0.1860738202738314,-0.27213123304512626
-0.7134189733719137,-0.44128774032678747,-0.2783481255125737
-0.9917670988844874,-0.7134189733719137,-0.2688827236568446
-1.260649822541332,-0.9917670988844874,-0.24092471398352
-1.501574536524852,-1.260649822541332,-0.19806044397883382
-1.6996349805036859,-1.501574536524852,-0.14809173454009184
-1.8477267150437777,-1.6996349805036859,-0.09927269510881431
-1.946999410152592,-1.8477267150437777,-0.05790544759132543
-2.0049048577439175,-1.946999410152592,-0.02505940129689188
-2.0299642590408093,-2.0049048577439175,-0.0005595971488721041
-2.0305238561896815,-2.0299642590408093,0.01743919123357207
-2.0130846649561094,-2.0305238561896815,0.030439628689922893
-1.9826450362661865,-2.0130846649561094,0.04006058444071359
-1.942584451825473,-1.9826450362661865,0.047499199103134604
-1.8950852527223383,-1.942584451825473,0.05342740875808771
-1.8416578439642506,-1.8950852527223383,0.0585464900568351
-1.7831113539074155,-1.8416578439642506,0.06320057696851311
-1.7199107769389024,-1.7831113539074155,0.06762860538855464
-1.6522821715503477,-1.7199107769389024,0.07210018265719609
-1.5801819888931516,-1.6522821715503477,0.07678841530122327
-1.5033935735919284,-1.5801819888931516,0.08185030768597623
-1.4215432659059521,-1.5033935735919284,0.08744779444244744
-1.3340954714635047,-1.4215432659059521,0.09374337497646734
-1.2403520964870374,-1.3340954714635047,0.10092257417749395
0.9928472151449861,1.0445588079614119,-0.06318013107204346
0.9296670840729426,0.9928472151449861,-0.0749968305759503
0.8546702534969923,0.9296670840729426,-0.08755066796587718
0.7671195855311151,0.8546702534969923,-0.10100078056015882
0.6661188049709563,0.7671195855311151,-0.1155063056771295
0.5506124992938268,0.6661188049709563,-0.1312263806351237
0.4193861186587031,0.5506124992938268,-0.1483201427524764
0.2710659759062267,0.4193861186587031,-0.16694672934752142
